frightened#a	0.0	0.0625	-0.0625	0.9375
horror-struck#a	0.0	0.25	-0.25	0.75
horror-stricken#a	0.0	0.25	-0.25	0.75
horrified#a	0.0	0.25	-0.25	0.75
hunted#a	0.625	0.125	0.5	0.25
hydrophobic#a	0.0	0.6875	-0.6875	0.3125
aquaphobic#a	0.0	0.75	-0.75	0.25
mysophobic#a	0.0	0.75	-0.75	0.25
numb#a	0.0	0.5833333333333334	-0.5833333333333334	0.4166666666666667
shitless#a	0.0	0.375	-0.375	0.625
terror-struck#a	0.0	0.5	-0.5	0.5
terror-stricken#a	0.0	0.5	-0.5	0.5
triskaidekaphobic#a	0.0	0.625	-0.625	0.375
unnerved#a	0.0	0.625	-0.625	0.375
white-lipped#a	0.125	0.0	0.125	0.875
xenophobic#a	0.0	0.75	-0.75	0.25
fearless#a	0.25	0.0625	0.1875	0.6875
unapprehensive#a	0.0	0.625	-0.625	0.375
unshrinking#a	0.25	0.375	-0.125	0.375
unintimidated#a	0.25	0.375	-0.125	0.375
unflinching#a	0.25	0.375	-0.125	0.375
unblinking#a	0.4375	0.25	0.1875	0.3125
unfrightened#a	0.625	0.25	0.375	0.125
aggressive#a	0.20833333333333334	0.08333333333333333	0.125	0.7083333333333334
