backward#a	0.3125	0.0	0.3125	0.6875
inverse#a	0.125	0.0	0.125	0.875
headlong#a	0.25	0.0625	0.1875	0.6875
headfirst#a	0.125	0.0	0.125	0.875
blate#a	0.25	0.0	0.25	0.75
bashful#a	0.375	0.25	0.125	0.375
wise#a	0.3125	0.03125	0.28125	0.65625
saucy#a	0.25	0.1875	0.0625	0.5625
barrelled#a	0.0625	0.0	0.0625	0.9375
barreled#a	0.0625	0.0	0.0625	0.9375
stout-billed#a	0.25	0.0	0.25	0.75
double-bedded#a	0.125	0.0	0.125	0.875
stratified#a	0.125	0.0	0.125	0.875
foliate#a	0.08333333333333333	0.041666666666666664	0.041666666666666664	0.875
fernlike#a	0.25	0.0	0.25	0.75
fernless#a	0.375	0.0	0.375	0.625
hoary#a	0.20833333333333334	0.08333333333333333	0.125	0.7083333333333334
fuzzed#a	0.125	0.0	0.125	0.875
soft-haired#a	0.25	0.0	0.25	0.75
stiff-haired#a	0.25	0.0	0.25	0.75
thick-haired#a	0.375	0.0	0.375	0.625
velvety-haired#a	0.125	0.0	0.125	0.875
velvety-furred#a	0.125	0.0	0.125	0.875
supporting#a	0.3125	0.0	0.3125	0.6875
load-bearing#a	0.625	0.0	0.625	0.375
beautiful#a	0.6875	0.0	0.6875	0.3125
beauteous#a	0.125	0.0	0.125	0.875
sightly#a	0.75	0.0	0.75	0.25
fair#a	0.2375	0.1375	0.1	0.625
comely#a	0.6875	0.0	0.6875	0.3125
bonny#a	0.75	0.0	0.75	0.25
bonnie#a	0.75	0.0	0.75	0.25
dishy#a	0.5	0.0	0.5	0.5
exquisite#a	0.4375	0.125	0.3125	0.4375
well-favoured#a	0.625	0.0	0.625	0.375
well-favored#a	0.625	0.0	0.625	0.375
handsome#a	0.5625	0.0	0.5625	0.4375
good-looking#a	0.625	0.0	0.625	0.375
fine-looking#a	0.625	0.0	0.625	0.375
better-looking#a	0.625	0.0	0.625	0.375
splendiferous#a	0.625	0.125	0.5	0.25
splendid#a	0.7083333333333334	0.125	0.5833333333333334	0.16666666666666666
resplendent#a	0.625	0.125	0.5	0.25
glorious#a	0.4583333333333333	0.3333333333333333	0.125	0.20833333333333334
gorgeous#a	0.75	0.0	0.75	0.25
lovely#a	0.5625	0.0	0.5625	0.4375
picturesque#a	0.4375	0.25	0.1875	0.3125
pretty-pretty#a	0.5	0.0	0.5	0.5
pulchritudinous#a	0.5	0.125	0.375	0.375
ravishing#a	0.75	0.0	0.75	0.25
scenic#a	0.125	0.0	0.125	0.875
grotesque#a	0.25	0.1875	0.0625	0.5625
beltlike#a	0.25	0.125	0.125	0.625
belt-like#a	0.25	0.125	0.125	0.625
beneficent#a	0.625	0.0	0.625	0.375
benefic#a	0.75	0.0	0.75	0.25
malefic#a	0.375	0.25	0.125	0.375
leering#a	0.5	0.125	0.375	0.375
benignant#a	0.75	0.0625	0.6875	0.1875
benign#a	0.4583333333333333	0.25	0.20833333333333334	0.2916666666666667
kindly#a	0.5625	0.0	0.5625	0.4375
top-quality#a	0.75	0.0	0.75	0.25
